Name,Season,Rating,Age,Mean,Growth
Koke,2019,7.26,28,7.1850000000000005,0.45999999999999996
Konrad Laimer,2019,6.68,23,6.64,0.16000000000000014
Kostas Manolas,2019,6.95,29,7.025999999999999,-0.2600000000000007
Kristoffer Peterson,2019,6.97,25,6.8725000000000005,0.5199999999999996
Krzysztof Piatek,2019,7.05,24,7.095000000000001,-0.20999999999999996
Krzysztof Piatek,2019,7.08,24,7.095000000000001,-0.20999999999999996
Kurt Zouma,2019,6.85,25,6.883333333333334,0.08999999999999986
Kwadwo Asamoah,2019,7.11,31,7.139999999999999,-0.07000000000000028
Kwon Chang-Hoon,2019,6.44,26,6.58,-0.41999999999999993
Kyle Walker,2019,7.02,30,7.109999999999999,-0.3099999999999996
Kylian Mbappé,2019,7.78,21,7.586666666666666,0.7800000000000002
Kévin Monnet-Paquet,2019,6.51,31,6.601999999999999,-0.16999999999999993
Lars Bender,2019,7.28,31,7.2525,0.35000000000000053
Lars Stindl,2019,7.12,31,7.17,0.05999999999999961
Lars Unnerstall,2019,6.67,29,6.7299999999999995,0.15000000000000036
Lasse Schöne,2019,7.21,34,7.341666666666666,-0.15999999999999925
Laurent Depoitre,2019,6.22,31,6.4,-0.3600000000000003
Laurent Koscielny,2019,7.06,34,7.226000000000001,-0.6500000000000004
Layvin Kurzawa,2019,7.23,27,7.321666666666666,-0.7700000000000005
Lebo Mothiba,2019,6.56,24,6.605,-0.11000000000000032
Lennart Thy,2019,7.01,28,7.025,0.08999999999999986
Leo Baptistão,2019,6.6,27,6.711428571428572,-0.3700000000000001
Leon Bailey,2019,7.03,22,7.11,-0.41999999999999993
Leon Goretzka,2019,7.12,25,7.138,-0.2599999999999998
Leonardo Bittencourt,2019,6.73,26,6.793333333333333,-0.33000000000000007
Leonardo Bonucci,2019,6.94,33,7.005,-0.16999999999999993
Leonardo Pavoletti,2019,7.15,31,7.163333333333334,0.15000000000000036
Leroy Sané,2019,7.22,24,7.24,0.16000000000000014
Levin Öztunali,2019,6.54,24,6.5975,-0.25
Lewis Dunk,2019,6.75,28,6.869999999999999,-0.2999999999999998
Lex Immers,2019,7.09,34,7.26,-0.6200000000000001
Lima,2019,6.83,28,6.94,-0.29000000000000004
Lionel Messi,2019,8.58,33,8.641000000000002,-0.1899999999999995
Loic Perrin,2019,7.2,34,7.276999999999999,-0.2999999999999998
Lois Diony,2019,6.5,27,6.56,-0.41999999999999993
Loren Morón,2019,6.57,26,6.720000000000001,-0.47999999999999954
Lorenzo De Silvestri,2019,6.71,32,6.831999999999999,-0.09999999999999964
Lorenzo Insigne,2019,7.16,29,7.212857142857142,0.20999999999999996
Lorenzo Pellegrini,2019,6.95,24,6.915,0.2599999999999998
Luca Ceppitelli,2019,6.65,30,6.81,-0.25
Luca Cigarini,2019,6.97,34,7.00875,0.0699999999999994
Luca Rigoni,2019,6.76,35,6.87,-0.34999999999999964
Luca Rossettini,2019,6.72,35,6.88375,-0.5599999999999996
Lucas Alario,2019,6.74,27,6.835,-0.23000000000000043
Lucas Biglia,2019,7.09,34,7.153333333333333,-0.20999999999999996
Lucas Castro,2019,6.85,31,6.95,-0.040000000000000036
Lucas Deaux,2019,6.67,31,6.783333333333334,-0.2599999999999998
Lucas Hernández,2019,7.08,24,7.1000000000000005,-0.020000000000000462
Lucas Höler,2019,6.32,25,6.435,-0.33000000000000007
Lucas Leiva,2019,6.99,33,7.125,-0.14999999999999947
Lucas Ocampos,2019,6.83,25,6.880000000000001,0.05999999999999961
Lucas Torreira,2019,7.01,24,6.956666666666666,0.4500000000000002
Lucas Tousart,2019,6.82,23,6.916666666666667,-0.6200000000000001
Lucas Vázquez,2019,6.83,28,6.938,-0.4900000000000002
Lucas Woudenberg,2019,6.65,26,6.683333333333334,-0.3099999999999996
Luciano Slagveer,2019,6.65,26,6.6383333333333345,0.0
Ludovic Blas,2019,6.59,22,6.536666666666666,0.3000000000000007
Ludovic Butelle,2019,6.62,37,6.6725,0.34999999999999964
Ludovit Reis,2019,6.98,20,6.88,0.2400000000000002
Ludwig Augustinsson,2019,6.73,26,6.745,0.02999999999999936
Luigi Bruins,2019,6.8,33,6.925999999999999,-0.04999999999999982
Luis Alberto,2019,7.13,27,7.206666666666667,0.16999999999999993
Luis Muriel,2019,6.93,29,6.8725,0.2999999999999998
Luis Suárez,2019,7.89,33,7.786666666666668,0.7399999999999993
Luiz Felipe,2019,6.78,23,6.74,0.13999999999999968
Luiz Gustavo,2019,6.96,32,7.066363636363636,-0.11000000000000032
Luka Milivojevic,2019,7.05,29,7.046666666666667,0.25
Luka Modric,2019,7.32,34,7.313,0.39999999999999947
Lukas Klostermann,2019,6.95,24,6.885,0.25
Lukas Kübler,2019,6.84,27,6.816666666666666,0.13000000000000078
Lukas Lerager,2019,6.73,26,6.773333333333333,-0.23000000000000043
Lukas Lerager,2019,6.72,26,6.773333333333333,-0.23000000000000043
Lukasz Fabianski,2019,6.82,35,6.886666666666666,0.2699999999999996
Lukasz Piszczek,2019,7.09,35,7.1209999999999996,0.5300000000000002
Lukás Hrádecky,2019,6.5,30,6.5775,-0.1200000000000001
Luuk de Jong,2019,7.96,29,7.716666666666666,1.5199999999999996
Léo Dubois,2019,6.96,25,6.949999999999999,0.2699999999999996
M'Baye Niang,2019,6.81,25,6.754999999999999,0.33000000000000007
Makoto Hasebe,2019,6.76,36,6.823,0.08000000000000007
Malang Sarr,2019,6.81,21,6.746666666666667,0.04999999999999982
Mamadou Sakho,2019,6.94,30,6.976666666666667,-0.1200000000000001
Manu García,2019,6.63,34,6.816,-0.6999999999999993
Manu García,2019,6.79,22,6.816,-0.6999999999999993
Manu Trigueros,2019,6.69,28,6.793333333333333,-0.25
Manuel Akanji,2019,6.74,24,6.705,0.16999999999999993
Manuel Gulde,2019,6.56,29,6.633333333333333,-0.07000000000000028
Manuel Lazzari,2019,6.88,26,6.869999999999999,0.1200000000000001
Marc Albrighton,2019,6.79,30,6.891428571428571,-0.35000000000000053
Marc Bartra,2019,7.22,29,7.33,-0.27000000000000046
Marc Muniesa,2019,6.71,28,6.795,-0.21999999999999975
Marc-André ter Stegen,2019,6.86,28,6.951666666666665,-0.41999999999999993
Marc-Oliver Kempf,2019,6.88,25,6.85,0.08999999999999986
Marcel Halstenberg,2019,7.35,28,7.286666666666666,0.35999999999999943
Marcel Sabitzer,2019,6.99,26,7.043333333333333,-0.11999999999999922
Marcel Tisserand,2019,6.85,27,6.82,0.2999999999999998
Marcelo,2019,7.28,32,7.227333333333333,0.23000000000000043
Marcelo,2019,7.2,33,7.227333333333333,0.23000000000000043
Marcelo Brozovic,2019,7.06,27,7.066,0.23000000000000043
Marcin Kaminski,2019,6.39,28,6.455,-0.02999999999999936
Marco Asensio,2019,6.86,24,6.9175,-0.25
Marco Benassi,2019,6.6,25,6.6433333333333335,0.040000000000000036
Marco Bizot,2019,6.85,29,6.916666666666667,-0.22999999999999954
Marco Capuano,2019,6.59,28,6.66,-0.1299999999999999
Marco D'Alessandro,2019,6.6,29,6.68,0.03000000000000025
Marco Parolo,2019,6.94,35,7.090000000000001,-0.41999999999999993
Marco Reus,2019,7.48,31,7.4670000000000005,0.25
Marco Sportiello,2019,6.71,28,6.7725,-0.1299999999999999
Marco Verratti,2019,7.24,27,7.241428571428572,0.08999999999999986
Marcos Alonso,2019,7.14,29,7.213333333333334,-0.2699999999999996
Marcus Coco,2019,6.55,24,6.575,-0.17999999999999972
Marcus Rashford,2019,6.83,22,6.8075,0.009999999999999787
Marcus Thuram,2019,6.96,22,6.87,0.2599999999999998
Marek Hamsik,2019,6.98,32,7.114,-0.6299999999999999
Mario Balotelli,2019,7.17,29,7.156666666666666,0.3299999999999992
Mario Gaspar,2019,6.87,29,6.98625,-0.28000000000000025
Mario Gomez,2019,6.89,34,7.00125,-0.5
Mario Götze,2019,7.38,28,7.36625,-0.3799999999999999
Mario Hermoso,2019,6.85,25,6.765000000000001,0.3700000000000001
Mario Lemina,2019,6.8,26,6.8066666666666675,0.20999999999999996
Mario Mandzukic,2019,7.28,34,7.253333333333334,0.3799999999999999
Marius Wolf,2019,6.6,25,6.76,-0.5599999999999996
Mark Noble,2019,6.81,33,6.938888888888888,-0.40999999999999925
Mark Uth,2019,6.89,28,6.849999999999999,0.5500000000000007
Markel Susaeta,2019,6.75,32,6.879,-0.45999999999999996
Marko Arnautovic,2019,6.8,31,6.866666666666666,0.25
Marko Dmitrovic,2019,6.41,28,6.49,-0.09999999999999964
Marlon Santos,2019,6.61,24,6.6,0.08000000000000007
Marquinhos,2019,7.09,26,7.047142857142858,0.2400000000000002
Marten de Roon,2019,6.92,29,6.983333333333333,-0.2999999999999998
Martin Braithwaite,2019,6.65,29,6.704999999999999,0.1200000000000001
Martin Dubravka,2019,6.57,31,6.675000000000001,-0.11000000000000032
Martin Harnik,2019,6.77,33,6.875,-0.33999999999999986
Martin Hinteregger,2019,6.85,27,6.8950000000000005,-0.08999999999999986
Martin Hinteregger,2019,6.85,27,6.8950000000000005,-0.08999999999999986
Martin Kelly,2019,6.62,30,6.704285714285715,-0.41000000000000014
Martin Terrier,2019,6.74,23,6.775,-0.14999999999999947
Martin Ødegaard,2019,7.51,21,7.286666666666666,1.1799999999999997
Martín Aguirregabiria,2019,6.67,24,6.789999999999999,-0.45999999999999996
Martín Montoya,2019,6.88,29,6.996666666666666,-0.33000000000000007
Marvin Bakalorz,2019,6.47,30,6.616666666666666,-0.5700000000000003
Marvin Plattenhardt,2019,6.76,28,6.858333333333333,-0.3799999999999999
Marvin Zeegelaar,2019,6.69,29,6.77,-0.07999999999999918
Marçal,2019,7.11,31,7.203333333333333,-0.33000000000000007
Massimo Gobbi,2019,6.45,39,6.629,-0.39999999999999947
Mat Ryan,2019,6.44,28,6.575,-0.33000000000000007
Mateo Kovacic,2019,7.03,26,6.978333333333333,0.03000000000000025
Mateo Musacchio,2019,6.93,29,6.92375,-0.13999999999999968
Mateo Pavlovic,2019,6.63,30,6.695,0.03000000000000025
Mathew Leckie,2019,6.77,29,6.8825,-0.3000000000000007
Mathieu Debuchy,2019,7.06,34,7.225555555555555,-0.09999999999999964
Mathieu Dossevi,2019,6.52,32,6.702857142857143,-0.07000000000000028
Matija Nastasic,2019,6.88,27,6.908571428571428,-0.17999999999999972
Mats Hummels,2019,7.35,31,7.398000000000001,-0.17999999999999972
Mats Seuntjens,2019,6.87,28,6.858000000000001,0.33000000000000007
Matt Ritchie,2019,6.82,30,6.853333333333333,0.1800000000000006
Matteo Politano,2019,6.85,26,6.84,0.3600000000000003
Matthew Lowton,2019,6.68,31,6.859999999999999,-0.5
Matthias Ginter,2019,6.85,26,6.911428571428571,-0.23999999999999932
Matthias Ostrzolek,2019,6.63,30,6.7775,-0.6199999999999992
Matthijs de Ligt,2019,7.31,20,7.195,0.25
Mattia Bani,2019,6.7,26,6.699999999999999,0.1200000000000001
Mattia De Sciglio,2019,6.74,27,6.905714285714287,-0.39000000000000057
Mattia Valoti,2019,6.45,26,6.57,-0.3200000000000003
Matías Silvestre,2019,6.64,35,6.7675,-0.40000000000000036
Matías Vecino,2019,6.88,28,6.936,-0.25
Mauro Arambarri,2019,6.7,24,6.665,0.1899999999999995
Mauro Icardi,2019,6.93,27,6.982857142857142,0.16000000000000014
Max Kruse,2019,7.32,32,7.24,0.54
Max Meyer,2019,6.62,24,6.733333333333333,-0.5999999999999996
Max-Alain Gradel,2019,6.85,32,6.991428571428572,-0.17999999999999972
Maxime Le Marchand,2019,6.75,30,6.853333333333333,-0.27000000000000046
Maxime Lopez,2019,6.74,22,6.736666666666667,-0.20999999999999996
Maxime Poundjé,2019,6.9,27,6.984999999999999,-0.11000000000000032
Maximilian Arnold,2019,6.86,26,6.821666666666666,0.3000000000000007
Maximilian Eggestein,2019,6.93,23,6.86,0.2400000000000002
Maximiliano Gómez,2019,6.96,23,6.95,0.0
Maxwel Cornet,2019,6.67,23,6.6325,0.16000000000000014
Maya Yoshida,2019,6.75,31,6.8450000000000015,-0.10000000000000053
Mehdi Abeid,2019,6.74,27,6.796666666666667,-0.47999999999999954
Mehdi Zeffane,2019,6.39,28,6.49,-0.16000000000000014
Memphis Depay,2019,7.08,26,7.346666666666668,-1.3600000000000003
Menno Koch,2019,6.82,25,6.9,-0.2600000000000007
Mesut Özil,2019,7.2,31,7.365,-0.8399999999999999
Mexer,2019,6.76,31,6.8340000000000005,-0.3199999999999994
Michael Gregoritsch,2019,6.71,26,6.7925,-0.07000000000000028
Michael Keane,2019,7.07,27,7.06,0.08999999999999986
Michail Antonio,2019,7.02,30,7.1,-0.4299999999999997
Michel Vlap,2019,6.87,23,6.795,0.2699999999999996
Miguel Veloso,2019,6.6,34,6.7299999999999995,-0.20999999999999996
Mijat Gacinovic,2019,6.59,25,6.68,-0.35000000000000053
Mike Frantz,2019,6.52,33,6.655,-0.2999999999999998
Mike Maignan,2019,6.75,24,6.720000000000001,0.13999999999999968
Mike te Wierik,2019,6.86,28,6.89,0.08999999999999986
Mike van Duinen,2019,6.71,28,6.761666666666667,0.2400000000000002
Mikel Merino,2019,6.86,24,6.865,-0.03000000000000025
Mikel Oyarzabal,2019,6.79,23,6.8100000000000005,0.0600000000000005
Mikel San José,2019,6.76,31,6.867,-0.4399999999999995
Mikel Vesga,2019,6.71,27,6.733333333333333,-0.08000000000000007
Mikhail Rosheuvel,2019,6.54,29,6.661666666666666,-0.11000000000000032
Milan Badelj,2019,6.95,31,7.14,-0.8100000000000005
Milan Skriniar,2019,6.9,25,6.926666666666667,0.1999999999999993
Milos Veljkovic,2019,6.56,24,6.56,0.15999999999999925
Milot Rashica,2019,7.16,24,7.125,0.28999999999999915
Mimoun Mahi,2019,6.9,26,6.8774999999999995,0.33000000000000007
Miralem Pjanic,2019,7.11,30,7.2,-0.040000000000000036
Miranda,2019,6.82,35,6.946249999999999,-0.25
Mirco Antenucci,2019,6.38,35,6.605,-0.40999999999999925
Mitchell Weiser,2019,6.89,26,6.9475,-0.20999999999999996
Mohamed Diamé,2019,6.72,33,6.9325,-0.8300000000000001
Mohamed Fares,2019,6.76,24,6.72,0.17999999999999972
Mohamed Salah,2019,7.3,28,7.422,-0.20999999999999996
Moreno Rutten,2019,6.75,27,6.8,-0.0600000000000005
Morgan Sanson,2019,7.04,25,7.035,-0.040000000000000036
Morgan Schneiderlin,2019,6.97,30,7.031428571428571,-0.5700000000000003
Morten Thorsby,2019,6.65,24,6.622,0.41999999999999993
Mounir El Allouchi,2019,6.4,25,6.535,-0.4299999999999997
Moussa Konaté,2019,6.44,27,6.543333333333334,-0.21999999999999975
Moussa Niakhaté,2019,6.62,24,6.635,-0.04999999999999982
Moussa Sissoko,2019,6.82,30,6.861,-0.33000000000000007
Mubarak Wakaso,2019,6.51,29,6.644,-0.5299999999999994
Munir El Haddadi,2019,6.77,24,6.77,0.09999999999999964
Mário Rui,2019,6.76,29,6.8525,-0.25
N'Golo Kanté,2019,7.18,29,7.276000000000001,-0.4300000000000006
Nabil Bentaleb,2019,6.84,25,6.828,0.08999999999999986
Nabil Fekir,2019,7.34,26,7.46,-0.2600000000000007
Naby Keita,2019,7.04,25,7.1933333333333325,-0.8599999999999994
Nacho,2019,6.67,31,6.875454545454545,-0.7800000000000002
Nacho,2019,6.71,30,6.875454545454545,-0.7800000000000002
Nacho Monreal,2019,6.99,34,7.075,0.09999999999999964
Nadiem Amiri,2019,6.86,23,6.7875,0.2400000000000002
Naim Sliti,2019,7.04,27,7.086666666666666,0.0699999999999994
Naldo,2019,7.14,31,7.233333333333335,-0.75
Nampalys Mendy,2019,6.52,28,6.544999999999999,-0.14999999999999947
Nathan Aké,2019,6.92,25,6.963333333333334,-0.29000000000000004
Nathan Redmond,2019,6.84,26,6.822,0.07000000000000028
Navarone Foor,2019,6.77,28,6.760000000000001,0.29000000000000004
Nemanja Matic,2019,6.97,31,7.18,-0.8700000000000001
Neto,2019,6.7,30,6.7875,-0.10999999999999943
Neven Subotic,2019,6.95,31,7.085,-0.5099999999999998
Neymar,2019,8.29,28,8.271666666666667,0.75
Nick Viergever,2019,7.01,30,7.1049999999999995,-0.11999999999999922
Niclas Füllkrug,2019,6.79,27,6.9,-0.3199999999999994
Nico Elvedi,2019,6.92,23,6.909999999999999,-0.009999999999999787
Nico Schulz,2019,6.7,27,6.705,0.27000000000000046
Nicola Murru,2019,6.88,25,6.868,-0.08999999999999986
Nicola Rigoni,2019,6.39,29,6.523333333333333,-0.5200000000000005
Nicolai Jørgensen,2019,7.08,29,7.243333333333333,-0.8300000000000001
Nicolas Benezet,2019,6.86,29,6.905000000000001,-0.10999999999999943
Nicolas Höfler,2019,6.66,30,6.73,0.040000000000000036
Nicolas Nkoulou,2019,7.01,30,7.036999999999999,-0.019999999999999574
Nicolas Pallois,2019,6.94,32,6.984,-0.16999999999999993
Nicolas Pepe,2019,7.21,25,7.0200000000000005,1.0899999999999999
Nicolas de Preville,2019,6.77,29,6.828333333333333,-0.15000000000000036
Nicolás Otamendi,2019,7.21,32,7.331999999999999,-0.6099999999999994
Nicolás Tagliafico,2019,7.4,27,7.359999999999999,0.21999999999999975
Nicolò Barella,2019,6.74,23,6.746666666666667,0.17000000000000082
Nigel Bertrams,2019,6.87,27,6.865,0.15000000000000036
Niklas Moisander,2019,6.77,34,6.895,-0.2999999999999998
Niklas Stark,2019,6.82,25,6.802,0.3899999999999997
Niklas Süle,2019,7.0,24,7.010000000000001,-0.1900000000000004
Nikola Milenkovic,2019,6.93,22,6.890000000000001,0.10000000000000053
Nils Petersen,2019,6.94,31,6.9825,0.11000000000000032
Nils Röseler,2019,6.61,28,6.655,0.009999999999999787
Nolan Roux,2019,6.55,32,6.718999999999999,-0.3799999999999999
Nordi Mukiele,2019,7.16,22,7.1066666666666665,0.20999999999999996
Nuno da Costa,2019,6.75,29,6.805,-0.009999999999999787
Nuri Sahin,2019,7.28,31,7.3740000000000006,-0.5999999999999996
Nélson Semedo,2019,6.66,26,6.705,-0.05000000000000071
Núñez,2019,6.97,23,6.95,0.019999999999999574
Oier Olazábal,2019,6.59,30,6.580000000000001,0.5100000000000007
Ole Selnaes,2019,6.89,25,6.866666666666666,0.22999999999999954
Oliver Baumann,2019,6.71,30,6.796666666666667,-0.2999999999999998
Oliver Sorg,2019,6.75,30,6.862857142857142,-0.75
Oriol Romeu,2019,6.77,28,6.821428571428571,0.040000000000000036
Oscar Hiljemark,2019,6.41,28,6.568333333333334,-0.3099999999999996
Oscar Wendt,2019,6.84,34,6.915714285714286,-0.16000000000000014
Otávio,2019,6.8,26,6.805,0.08999999999999986
Oumar Niasse,2019,6.39,30,6.4799999999999995,0.05999999999999961
Ousmane Dembélé,2019,7.43,23,7.3475,0.10999999999999943
Oussama Haddadi,2019,6.61,28,6.663333333333333,-0.20999999999999996
Oussama Idrissi,2019,7.11,24,6.98,0.6100000000000003
Pablo,2019,6.85,29,6.93,-0.0600000000000005
Pablo De Blasis,2019,6.52,32,6.664,-0.3099999999999996
Pablo Fornals,2019,6.72,24,6.720000000000001,0.22999999999999954
Pablo Martinez,2019,6.81,31,6.836666666666666,0.13000000000000078
Pablo Sarabia,2019,6.9,28,6.792857142857143,0.8300000000000001
Pablo Zabaleta,2019,6.95,35,7.053999999999999,-0.3899999999999997
Pantelis Hatzidiakos,2019,6.64,23,6.705,-0.2699999999999996
Paolo Faragò,2019,6.63,27,6.735,-0.25
Pape Diop,2019,6.83,34,6.877777777777778,-0.020000000000000462
Pascal Groß,2019,6.79,29,6.8875,-0.35000000000000053
Pascal Stenzel,2019,6.62,24,6.656666666666666,-0.0600000000000005
Pasquale Schiattarella,2019,6.59,33,6.7299999999999995,-0.3799999999999999
Patrick Burner,2019,6.72,24,6.75,-0.09999999999999964
Patrick Cutrone,2019,6.38,22,6.455,-0.29000000000000004
Patrick Herrmann,2019,6.87,29,6.828571428571428,0.10999999999999943
Patrick van Aanholt,2019,6.88,29,6.96,-0.40000000000000036
Patrik Schick,2019,6.59,24,6.613333333333333,-0.1200000000000001
Pau López,2019,6.61,25,6.623333333333334,0.1999999999999993
Paul Baysse,2019,7.01,32,7.038571428571428,-0.09999999999999964
Paul Dummett,2019,6.77,28,6.8100000000000005,-0.02999999999999936
Paul Lasne,2019,6.52,31,6.611428571428571,0.20000000000000018
Paul Pogba,2019,7.62,27,7.58,0.08999999999999986
Paulo Dybala,2019,7.34,26,7.296666666666667,0.6900000000000004
Paulo Oliveira,2019,6.71,28,6.8149999999999995,-0.22999999999999954
Pavel Kaderábek,2019,6.86,28,6.8825,0.16999999999999993
Pedro,2019,6.97,32,7.0120000000000005,-0.20999999999999996
Pedro Mendes,2019,6.66,29,6.792,-0.2599999999999998
Pedro Obiang,2019,6.87,28,6.822857142857143,0.41000000000000014
Pedro Rebocho,2019,6.82,25,6.800000000000001,0.13999999999999968
Pelle van Amersfoort,2019,6.5,24,6.523333333333333,0.0
Per Skjelbred,2019,6.69,33,6.801428571428572,-0.28000000000000025
Pere Pons,2019,6.62,27,6.65,0.020000000000000462
Perparim Hetemaj,2019,6.64,33,6.816666666666666,-0.6099999999999994
Peter van Ooijen,2019,6.49,28,6.5200000000000005,0.019999999999999574
Phil Bardsley,2019,6.64,35,6.753333333333334,0.1200000000000001
Phil Jones,2019,7.05,28,7.12125,-0.17000000000000082
Philipp Bargfrede,2019,6.87,31,6.945,-0.15000000000000036
Philipp Max,2019,6.75,26,6.825,0.010000000000000675
Pierre Lees-Melou,2019,6.91,27,6.986666666666667,-0.20999999999999996
Pierre-Emerick Aubameyang,2019,7.06,31,7.144,0.04999999999999982
Pierre-Emile Højbjerg,2019,6.82,24,6.811999999999999,-0.14999999999999947
Pierrick Capelle,2019,6.62,33,6.6875,0.33000000000000007
Piotr Zielinski,2019,6.97,26,6.984999999999999,-0.22999999999999954
Pirmin Schwegler,2019,6.9,33,7.05375,-0.45999999999999996
Pol Lirola,2019,6.77,22,6.740000000000001,0.03000000000000025
Portu,2019,6.61,28,6.71,-0.1999999999999993
Presnel Kimpembe,2019,6.8,24,6.863333333333333,-0.3699999999999992
Prince,2019,6.71,26,6.816666666666666,-0.5700000000000003
Prince Oniangué,2019,6.49,31,6.6016666666666675,-0.2699999999999996
Péter Gulácsi,2019,6.68,30,6.656666666666666,0.45999999999999996
Radamel Falcao,2019,6.84,34,7.0528571428571425,-0.5899999999999999
Radja Nainggolan,2019,7.09,32,7.176,-0.16000000000000014
Rafael,2019,6.95,29,6.985,0.08999999999999986
Rafael Tolói,2019,6.87,29,6.935,-0.05000000000000071
Ragnar Klavan,2019,6.71,34,6.8671428571428565,-0.41000000000000014
Raheem Sterling,2019,7.28,25,7.232857142857142,0.6400000000000006
Ralf Fährmann,2019,6.82,31,6.898571428571429,-0.27000000000000046
Ralf Seuntjens,2019,6.53,31,6.57,0.16000000000000014
Raman Chibsah,2019,6.41,27,6.425,-0.08000000000000007
Ramy Bensebaini,2019,6.92,25,6.93,0.07000000000000028
Rani Khedira,2019,6.84,26,6.84,0.09999999999999964
Raphael Varane,2019,6.97,27,6.95,0.15000000000000036
